Order_id,Customer_id,Order Date,Discount, Subtotal , Total ,Country,Device,Source,Month,Year
25043,18561,2021-03-10,$10 ,$220.01 ,$198.01 ,NL,Mobile,Organic,Mar,2021
25044,7335,2024-03-01,$20 ,$296.54 ,$237.23 ,GB,Mobile,Direct,Mar,2024
25045,15357,2023-01-14,$5 ,$121.09 ,$115.04 ,CA,Desktop,Email,Jan,2023
25046,1449,2025-04-25,$0 ,$126.60 ,$126.60 ,FR,Desktop,Paid,Apr,2025
25047,19079,2025-08-10,$5 ,$178.25 ,$169.34 ,US,Desktop,Social,Aug,2025
25048,8766,2025-06-28,$0 ,$12.97 ,$12.97 ,AU,Mobile,Referral,Jun,2025
25049,19534,2024-03-27,$20 ,$494.54 ,$395.63 ,FR,Desktop,Direct,Mar,2024
25050,9928,2022-07-07,$0 ,$67.39 ,$67.39 ,GB,Desktop,Direct,Jul,2022
25051,3857,2020-06-11,$0 ,$37.23 ,$37.23 ,JP,Mobile,Direct,Jun,2020
25052,2371,2020-06-10,$0 ,$29.51 ,$29.51 ,US,Mobile,Paid,Jun,2020
25053,9272,2023-10-16,$5 ,$153.47 ,$145.80 ,AE,Mobile,Direct,Oct,2023
25054,772,2023-09-04,$5 ,$88.69 ,$84.26 ,AU,Desktop,Direct,Sep,2023
25055,6116,2025-10-22,$10 ,$122.13 ,$109.92 ,US,Mobile,Paid,Oct,2025
25056,3553,2025-08-28,$20 ,$195.09 ,$156.07 ,US,Desktop,Organic,Aug,2025
25057,4691,2020-05-10,$5 ,$25.61 ,$24.33 ,US,Desktop,Social,May,2020
25058,13598,2024-06-17,$15 ,$44.93 ,$38.19 ,BR,Mobile,Direct,Jun,2024
25059,16258,2020-04-10,$15 ,$221.51 ,$188.28 ,SG,Desktop,Organic,Apr,2020
25060,16677,2020-12-28,$0 ,$128.43 ,$128.43 ,DE,Desktop,Direct,Dec,2020
25061,1348,2020-03-12,$0 ,$43.47 ,$43.47 ,AU,Mobile,Direct,Mar,2020
25062,1316,2024-02-03,$5 ,$134.26 ,$127.55 ,MX,Mobile,Direct,Feb,2024
25063,10532,2024-12-11,$10 ,$93.09 ,$83.78 ,ES,Mobile,Organic,Dec,2024
25064,4796,2021-04-06,$15 ,$618.44 ,$525.67 ,IN,Desktop,Organic,Apr,2021
25065,15800,2024-06-26,$20 ,$165.54 ,$132.43 ,IN,Mobile,Direct,Jun,2024
25066,18539,2024-12-30,$15 ,$548.14 ,$465.92 ,IN,Desktop,Paid,Dec,2024
25067,5817,2023-05-19,$0 ,$55.23 ,$55.23 ,FR,Mobile,Direct,May,2023
25068,6272,2023-06-06,$15 ,$63.17 ,$53.69 ,FR,Tablet,Referral,Jun,2023
25069,6848,2023-07-16,$0 ,$98.99 ,$98.99 ,US,Desktop,Social,Jul,2023
25070,654,2023-02-23,$0 ,$166.10 ,$166.10 ,MX,Mobile,Organic,Feb,2023
25071,10419,2024-10-08,$20 ,$51.57 ,$41.26 ,AU,Tablet,Referral,Oct,2024
25072,15650,2023-10-23,$20 ,$47.24 ,$37.79 ,GB,Mobile,Social,Oct,2023
25073,12044,2023-05-01,$20 ,$257.31 ,$205.85 ,SG,Mobile,Direct,May,2023
25074,8334,2023-04-25,$0 ,$238.32 ,$238.32 ,IN,Mobile,Referral,Apr,2023
25075,8466,2021-07-06,$10 ,$379.08 ,$341.17 ,CA,Mobile,Organic,Jul,2021
25076,17740,2023-01-23,$5 ,$156.95 ,$149.10 ,SG,Mobile,Organic,Jan,2023
25077,17671,2024-03-01,$0 ,$30.71 ,$30.71 ,DE,Mobile,Organic,Mar,2024
25078,1284,2025-10-09,$15 ,$31.86 ,$27.08 ,US,Mobile,Referral,Oct,2025
25079,9971,2021-03-28,$5 ,$62.93 ,$59.78 ,ES,Tablet,Organic,Mar,2021
25080,12153,2021-12-04,$10 ,$64.11 ,$57.70 ,FR,Mobile,Paid,Dec,2021
25081,13561,2020-09-30,$0 ,$162.30 ,$162.30 ,US,Desktop,Direct,Sep,2020
25082,18966,2025-10-24,$5 ,$74.14 ,$70.43 ,BR,Mobile,Direct,Oct,2025
25083,3448,2020-04-22,$0 ,$175.21 ,$175.21 ,JP,Desktop,Direct,Apr,2020
25084,2205,2024-03-04,$0 ,$63.32 ,$63.32 ,GB,Mobile,Social,Mar,2024
25085,6491,2025-08-22,$0 ,$64.89 ,$64.89 ,FR,Desktop,Direct,Aug,2025
25086,13488,2025-02-23,$0 ,$28.12 ,$28.12 ,AE,Tablet,Social,Feb,2025
25087,16623,2021-06-08,$0 ,$34.38 ,$34.38 ,SE,Tablet,Direct,Jun,2021
25088,8502,2024-11-07,$10 ,$114.98 ,$103.48 ,SG,Tablet,Organic,Nov,2024
25089,12143,2021-09-28,$15 ,$87.95 ,$74.76 ,AU,Mobile,Referral,Sep,2021
25090,13376,2021-02-16,$0 ,$115.11 ,$115.11 ,US,Mobile,Direct,Feb,2021
25091,13722,2020-04-29,$10 ,$555.30 ,$499.77 ,JP,Desktop,Referral,Apr,2020
25092,8379,2020-07-01,$20 ,$169.28 ,$135.42 ,FR,Desktop,Direct,Jul,2020
25093,2107,2020-06-28,$10 ,$66.86 ,$60.17 ,US,Desktop,Direct,Jun,2020
25094,13472,2024-10-04,$10 ,$72.66 ,$65.39 ,US,Desktop,Referral,Oct,2024
25095,9150,2024-10-06,$5 ,$21.77 ,$20.68 ,BR,Tablet,Organic,Oct,2024
25096,17780,2021-07-02,$0 ,$73.16 ,$73.16 ,IN,Desktop,Direct,Jul,2021
25097,15814,2024-06-30,$20 ,$159.07 ,$127.26 ,NL,Mobile,Organic,Jun,2024
25098,12312,2025-09-17,$0 ,$82.61 ,$82.61 ,DE,Mobile,Email,Sep,2025
25099,6859,2021-08-02,$0 ,$454.20 ,$454.20 ,GB,Desktop,Paid,Aug,2021
25100,2475,2020-02-13,$0 ,$43.18 ,$43.18 ,AU,Mobile,Email,Feb,2020
25101,10083,2020-07-26,$0 ,$32.49 ,$32.49 ,CA,Mobile,Email,Jul,2020
25102,15137,2024-01-29,$0 ,$331.90 ,$331.90 ,NL,Desktop,Social,Jan,2024
25103,17149,2025-10-17,$0 ,$138.98 ,$138.98 ,ES,Mobile,Email,Oct,2025
25104,19383,2023-08-08,$0 ,$129.14 ,$129.14 ,MX,Mobile,Organic,Aug,2023
25105,2897,2025-06-05,$20 ,$211.20 ,$168.96 ,US,Mobile,Direct,Jun,2025
25106,2992,2020-03-08,$5 ,$831.94 ,$790.34 ,ES,Desktop,Paid,Mar,2020
25107,2126,2024-12-20,$10 ,$14.75 ,$13.28 ,ES,Desktop,Direct,Dec,2024
25108,1200,2023-01-25,$0 ,$100.12 ,$100.12 ,ES,Desktop,Email,Jan,2023
25109,8680,2023-02-01,$20 ,$65.07 ,$52.06 ,ES,Desktop,Organic,Feb,2023
25110,9795,2024-10-17,$10 ,$483.66 ,$435.29 ,FR,Mobile,Social,Oct,2024
25111,7616,2023-04-11,$10 ,$46.46 ,$41.81 ,NL,Desktop,Social,Apr,2023
25112,15385,2025-03-17,$0 ,$41.32 ,$41.32 ,MX,Mobile,Direct,Mar,2025
25113,1504,2020-02-12,$10 ,$31.31 ,$28.18 ,BR,Mobile,Referral,Feb,2020
25114,1552,2024-04-15,$10 ,$44.46 ,$40.01 ,DE,Desktop,Direct,Apr,2024
25115,1231,2025-09-09,$0 ,$17.83 ,$17.83 ,AE,Tablet,Social,Sep,2025
25116,19948,2020-01-16,$15 ,$61.54 ,$52.31 ,US,Desktop,Organic,Jan,2020
25117,9030,2020-12-20,$10 ,$284.38 ,$255.94 ,CA,Desktop,Paid,Dec,2020
25118,9399,2021-06-25,$10 ,$132.36 ,$119.12 ,PL,Desktop,Organic,Jun,2021
25119,18741,2023-10-06,$5 ,$48.53 ,$46.10 ,AU,Mobile,Organic,Oct,2023
25120,1623,2024-07-12,$20 ,$108.62 ,$86.90 ,MX,Mobile,Organic,Jul,2024
25121,13800,2023-04-14,$10 ,$188.44 ,$169.60 ,US,Desktop,Social,Apr,2023
25122,12392,2023-02-24,$20 ,$190.40 ,$152.32 ,BR,Desktop,Email,Feb,2023
25123,11958,2024-11-05,$0 ,$62.93 ,$62.93 ,GB,Mobile,Paid,Nov,2024
25124,13053,2023-01-30,$5 ,$57.86 ,$54.97 ,FR,Mobile,Organic,Jan,2023
25125,18696,2020-06-17,$0 ,$285.17 ,$285.17 ,IN,Desktop,Referral,Jun,2020
25126,16905,2022-01-13,$20 ,$456.94 ,$365.55 ,DE,Mobile,Direct,Jan,2022
25127,9732,2020-10-10,$10 ,$105.76 ,$95.18 ,MX,Mobile,Social,Oct,2020
25128,2178,2023-04-04,$0 ,$91.28 ,$91.28 ,SE,Mobile,Organic,Apr,2023
25129,7563,2021-08-03,$15 ,$38.38 ,$32.62 ,DE,Mobile,Paid,Aug,2021
25130,5948,2023-08-24,$0 ,$43.99 ,$43.99 ,AU,Mobile,Social,Aug,2023
25131,734,2022-08-20,$20 ,$210.64 ,$168.51 ,GB,Mobile,Organic,Aug,2022
25132,15683,2024-07-13,$5 ,$147.27 ,$139.91 ,SE,Mobile,Referral,Jul,2024
25133,8291,2020-09-27,$5 ,$47.04 ,$44.69 ,US,Desktop,Paid,Sep,2020
25134,14538,2021-05-10,$15 ,$48.47 ,$41.20 ,IN,Mobile,Direct,May,2021
25135,9340,2025-06-26,$20 ,$51.99 ,$41.59 ,BR,Mobile,Organic,Jun,2025
25136,18343,2025-02-19,$15 ,$164.70 ,$139.99 ,FR,Mobile,Paid,Feb,2025
25137,3350,2020-07-12,$0 ,$36.13 ,$36.13 ,JP,Mobile,Organic,Jul,2020
25138,895,2020-12-09,$0 ,$71.75 ,$71.75 ,SE,Mobile,Direct,Dec,2020
25139,14919,2022-03-30,$5 ,$261.38 ,$248.31 ,US,Mobile,Direct,Mar,2022
25140,9543,2023-11-05,$0 ,$60.83 ,$60.83 ,ES,Desktop,Organic,Nov,2023
25141,11819,2021-07-24,$5 ,$148.95 ,$141.50 ,NL,Desktop,Social,Jul,2021
25142,14726,2021-05-06,$20 ,$288.60 ,$230.88 ,IN,Tablet,Referral,May,2021
25143,14196,2023-05-29,$5 ,$162.00 ,$153.90 ,GB,Mobile,Referral,May,2023
25144,17222,2024-01-07,$5 ,$196.50 ,$186.67 ,US,Mobile,Organic,Jan,2024
25145,18914,2021-10-09,$15 ,$137.01 ,$116.46 ,JP,Mobile,Direct,Oct,2021
25146,13360,2021-10-29,$0 ,$45.92 ,$45.92 ,MX,Desktop,Organic,Oct,2021
25147,7780,2024-04-17,$0 ,$25.48 ,$25.48 ,GB,Desktop,Paid,Apr,2024
25148,13038,2025-08-05,$0 ,$28.96 ,$28.96 ,IN,Desktop,Direct,Aug,2025
25149,4189,2022-04-27,$0 ,$61.51 ,$61.51 ,US,Desktop,Email,Apr,2022
25150,16165,2024-10-28,$0 ,$69.57 ,$69.57 ,PL,Mobile,Organic,Oct,2024
25151,1983,2024-07-29,$0 ,$42.51 ,$42.51 ,NL,Desktop,Paid,Jul,2024
25152,16246,2024-08-23,$5 ,$563.34 ,$535.17 ,AU,Mobile,Social,Aug,2024
25153,13473,2022-08-08,$10 ,$64.98 ,$58.48 ,IN,Mobile,Organic,Aug,2022
25154,13009,2023-04-20,$5 ,$76.30 ,$72.48 ,ES,Mobile,Social,Apr,2023
25155,1409,2022-01-20,$15 ,$303.30 ,$257.81 ,AU,Desktop,Organic,Jan,2022
25156,7993,2025-10-21,$20 ,$169.37 ,$135.50 ,FR,Mobile,Social,Oct,2025
25157,12023,2024-02-12,$0 ,$6.96 ,$6.96 ,US,Desktop,Referral,Feb,2024
25158,6641,2021-12-09,$10 ,$40.69 ,$36.62 ,BR,Mobile,Direct,Dec,2021
25159,15192,2025-01-30,$15 ,$117.86 ,$100.18 ,US,Desktop,Social,Jan,2025
25160,4960,2020-09-14,$20 ,$186.78 ,$149.42 ,DE,Desktop,Organic,Sep,2020
25161,735,2025-10-06,$15 ,$48.61 ,$41.32 ,MX,Mobile,Direct,Oct,2025
25162,19680,2020-08-05,$5 ,$42.76 ,$40.62 ,AU,Mobile,Email,Aug,2020
25163,16932,2023-04-14,$15 ,$58.99 ,$50.14 ,IN,Mobile,Social,Apr,2023
25164,15943,2020-01-25,$5 ,$219.76 ,$208.77 ,GB,Desktop,Organic,Jan,2020
25165,2349,2021-03-28,$0 ,$328.83 ,$328.83 ,US,Mobile,Organic,Mar,2021
25166,413,2023-09-22,$20 ,$166.80 ,$133.44 ,DE,Mobile,Organic,Sep,2023
25167,2663,2021-06-29,$0 ,$35.60 ,$35.60 ,IN,Mobile,Organic,Jun,2021
25168,8275,2021-09-07,$5 ,$38.61 ,$36.68 ,ES,Desktop,Direct,Sep,2021
25169,1172,2021-09-09,$0 ,$151.96 ,$151.96 ,CA,Desktop,Organic,Sep,2021
25170,11596,2024-04-30,$20 ,$165.47 ,$132.38 ,FR,Tablet,Organic,Apr,2024
25171,17209,2021-06-09,$5 ,$112.39 ,$106.77 ,US,Tablet,Direct,Jun,2021
25172,8635,2025-01-28,$0 ,$82.03 ,$82.03 ,GB,Mobile,Referral,Jan,2025
25173,6206,2021-11-10,$15 ,$73.29 ,$62.30 ,JP,Mobile,Direct,Nov,2021
25174,8448,2022-03-01,$10 ,$243.04 ,$218.74 ,ES,Mobile,Direct,Mar,2022
25175,8251,2020-07-21,$20 ,$203.20 ,$162.56 ,DE,Desktop,Direct,Jul,2020
25176,19000,2023-12-03,$5 ,$204.78 ,$194.54 ,US,Desktop,Organic,Dec,2023
25177,8891,2022-08-19,$15 ,$215.44 ,$183.12 ,GB,Mobile,Organic,Aug,2022
25178,17553,2025-07-15,$15 ,$50.83 ,$43.21 ,CA,Desktop,Organic,Jul,2025
25179,18063,2020-03-20,$10 ,$69.35 ,$62.41 ,US,Mobile,Direct,Mar,2020
25180,17640,2025-03-02,$15 ,$130.03 ,$110.53 ,ES,Mobile,Social,Mar,2025
25181,1481,2022-09-22,$10 ,$87.98 ,$79.18 ,IN,Desktop,Direct,Sep,2022
25182,9935,2021-08-27,$0 ,$118.71 ,$118.71 ,SG,Tablet,Direct,Aug,2021
25183,518,2022-02-25,$15 ,$82.91 ,$70.47 ,FR,Mobile,Direct,Feb,2022
25184,19132,2020-03-24,$0 ,$19.56 ,$19.56 ,MX,Desktop,Referral,Mar,2020
25185,5503,2020-07-11,$0 ,$94.05 ,$94.05 ,US,Mobile,Organic,Jul,2020
25186,5148,2025-09-20,$10 ,$26.18 ,$23.56 ,ES,Mobile,Direct,Sep,2025
25187,9837,2023-12-12,$0 ,$68.36 ,$68.36 ,BR,Desktop,Direct,Dec,2023
25188,15505,2022-07-09,$15 ,$63.55 ,$54.02 ,ES,Mobile,Paid,Jul,2022
25189,17848,2021-09-09,$5 ,$28.57 ,$27.14 ,US,Desktop,Direct,Sep,2021
25190,4189,2024-05-14,$0 ,$51.23 ,$51.23 ,US,Mobile,Direct,May,2024
25191,14730,2024-08-13,$0 ,$60.97 ,$60.97 ,US,Mobile,Direct,Aug,2024
25192,10047,2020-11-07,$0 ,$17.19 ,$17.19 ,BR,Mobile,Organic,Nov,2020
25193,19721,2020-10-06,$0 ,$283.08 ,$283.08 ,US,Mobile,Organic,Oct,2020
25194,18523,2024-04-30,$15 ,$110.22 ,$93.69 ,MX,Mobile,Direct,Apr,2024
25195,4052,2024-03-31,$0 ,$24.87 ,$24.87 ,IN,Mobile,Organic,Mar,2024
25196,14365,2021-03-26,$15 ,$83.13 ,$70.66 ,ZA,Mobile,Email,Mar,2021
25197,10524,2021-12-26,$10 ,$88.85 ,$79.97 ,US,Desktop,Direct,Dec,2021
25198,15747,2025-07-10,$0 ,$124.86 ,$124.86 ,GB,Mobile,Organic,Jul,2025
25199,11014,2021-08-18,$0 ,$6.54 ,$6.54 ,IN,Mobile,Organic,Aug,2021
25200,12577,2020-11-07,$15 ,$219.20 ,$186.32 ,FR,Desktop,Organic,Nov,2020
25201,19771,2023-08-31,$5 ,$29.19 ,$27.73 ,IN,Desktop,Direct,Aug,2023
25202,998,2020-06-16,$5 ,$122.34 ,$116.22 ,GB,Mobile,Organic,Jun,2020
25203,16809,2020-09-11,$0 ,$231.58 ,$231.58 ,IN,Tablet,Organic,Sep,2020
25204,12517,2020-12-11,$20 ,$147.51 ,$118.01 ,BR,Mobile,Organic,Dec,2020
25205,16434,2023-02-18,$5 ,$228.21 ,$216.80 ,DE,Mobile,Email,Feb,2023
25206,15809,2020-08-14,$15 ,$66.28 ,$56.34 ,US,Mobile,Organic,Aug,2020
25207,1061,2020-01-26,$0 ,$207.70 ,$207.70 ,BR,Mobile,Organic,Jan,2020
25208,4963,2025-04-07,$0 ,$10.91 ,$10.91 ,BR,Mobile,Direct,Apr,2025
25209,9981,2021-03-04,$0 ,$58.77 ,$58.77 ,IN,Mobile,Direct,Mar,2021
25210,3912,2021-06-04,$0 ,$240.97 ,$240.97 ,SE,Mobile,Social,Jun,2021
25211,19216,2025-05-31,$10 ,$103.27 ,$92.94 ,CA,Mobile,Direct,May,2025
25212,17543,2024-04-02,$10 ,$291.56 ,$262.40 ,GB,Desktop,Organic,Apr,2024
25213,14374,2022-04-14,$5 ,$74.16 ,$70.45 ,DE,Desktop,Direct,Apr,2022
25214,19735,2024-12-24,$10 ,$152.05 ,$136.85 ,CA,Desktop,Referral,Dec,2024
25215,8919,2024-05-24,$20 ,$138.66 ,$110.93 ,MX,Mobile,Direct,May,2024
25216,18562,2022-12-11,$15 ,$222.36 ,$189.01 ,JP,Desktop,Paid,Dec,2022
25217,7599,2024-12-28,$15 ,$45.08 ,$38.32 ,NL,Mobile,Paid,Dec,2024
25218,4819,2021-05-24,$0 ,$151.66 ,$151.66 ,BR,Mobile,Paid,May,2021
25219,13863,2024-10-20,$10 ,$202.11 ,$181.90 ,AU,Mobile,Referral,Oct,2024
25220,695,2020-02-06,$0 ,$74.95 ,$74.95 ,ZA,Desktop,Direct,Feb,2020
25221,3491,2022-09-19,$10 ,$320.21 ,$288.19 ,NL,Desktop,Email,Sep,2022
25222,1820,2020-04-21,$5 ,$117.69 ,$111.81 ,ES,Mobile,Paid,Apr,2020
25223,2495,2025-02-18,$0 ,$61.13 ,$61.13 ,AE,Mobile,Direct,Feb,2025
25224,16400,2023-07-17,$5 ,$24.61 ,$23.38 ,BR,Desktop,Email,Jul,2023
25225,19223,2024-10-27,$0 ,$65.07 ,$65.07 ,BR,Mobile,Organic,Oct,2024
25226,18531,2021-12-10,$20 ,$55.71 ,$44.57 ,CA,Mobile,Paid,Dec,2021
25227,18889,2020-08-31,$20 ,$37.23 ,$29.78 ,AE,Desktop,Organic,Aug,2020
25228,12974,2021-06-04,$5 ,$284.44 ,$270.22 ,DE,Mobile,Direct,Jun,2021
25229,11734,2024-02-12,$5 ,$59.05 ,$56.10 ,FR,Desktop,Organic,Feb,2024
25230,18195,2025-01-24,$15 ,$777.63 ,$660.99 ,ES,Mobile,Organic,Jan,2025
25231,11730,2021-11-25,$15 ,$29.53 ,$25.10 ,IN,Desktop,Direct,Nov,2021
25232,19818,2020-09-07,$15 ,$151.86 ,$129.08 ,US,Desktop,Email,Sep,2020
25233,545,2020-09-17,$0 ,$29.64 ,$29.64 ,US,Mobile,Paid,Sep,2020
25234,8600,2021-07-04,$5 ,$76.24 ,$72.43 ,GB,Desktop,Organic,Jul,2021
25235,16952,2024-10-29,$10 ,$91.18 ,$82.06 ,BR,Desktop,Referral,Oct,2024
25236,3168,2020-11-28,$5 ,$96.87 ,$92.03 ,GB,Mobile,Email,Nov,2020
25237,12829,2022-01-28,$0 ,$35.10 ,$35.10 ,DE,Mobile,Direct,Jan,2022
25238,2427,2025-09-11,$20 ,$293.89 ,$235.11 ,GB,Desktop,Paid,Sep,2025
25239,17952,2021-04-21,$0 ,$215.29 ,$215.29 ,IN,Desktop,Social,Apr,2021
25240,17938,2024-08-07,$10 ,$22.89 ,$20.60 ,SG,Mobile,Email,Aug,2024
25241,1694,2023-12-03,$5 ,$70.26 ,$66.75 ,BR,Desktop,Direct,Dec,2023
25242,17228,2025-08-04,$20 ,$27.84 ,$22.27 ,MX,Desktop,Referral,Aug,2025
25243,11682,2022-01-20,$20 ,$106.08 ,$84.86 ,IN,Mobile,Direct,Jan,2022
25244,10508,2025-08-18,$0 ,$107.15 ,$107.15 ,SG,Mobile,Social,Aug,2025
25245,7029,2020-01-01,$0 ,$39.27 ,$39.27 ,FR,Mobile,Organic,Jan,2020
25246,5511,2023-08-19,$0 ,$94.91 ,$94.91 ,AU,Mobile,Social,Aug,2023
25247,488,2022-10-09,$0 ,$56.01 ,$56.01 ,DE,Desktop,Direct,Oct,2022
25248,10462,2022-07-22,$10 ,$296.30 ,$266.67 ,PL,Desktop,Referral,Jul,2022
25249,14249,2025-03-28,$5 ,$14.22 ,$13.51 ,IN,Desktop,Referral,Mar,2025
25250,1926,2020-11-20,$0 ,$212.93 ,$212.93 ,MX,Mobile,Direct,Nov,2020
25251,4932,2023-05-31,$10 ,$55.41 ,$49.87 ,CA,Tablet,Direct,May,2023
25252,1500,2024-07-04,$10 ,$231.78 ,$208.60 ,SE,Desktop,Organic,Jul,2024
25253,6032,2025-09-19,$5 ,$217.39 ,$206.52 ,NL,Mobile,Social,Sep,2025
25254,5040,2024-06-01,$20 ,$16.04 ,$12.83 ,AU,Mobile,Direct,Jun,2024
25255,6280,2025-01-17,$0 ,$152.06 ,$152.06 ,NL,Mobile,Organic,Jan,2025
25256,6523,2024-05-11,$0 ,$61.61 ,$61.61 ,US,Mobile,Direct,May,2024
25257,11287,2024-12-23,$10 ,$160.71 ,$144.64 ,US,Mobile,Direct,Dec,2024
25258,10487,2021-01-21,$0 ,$34.00 ,$34.00 ,AE,Desktop,Paid,Jan,2021
25259,11259,2023-04-30,$10 ,$213.88 ,$192.49 ,FR,Mobile,Organic,Apr,2023
25260,7094,2020-11-22,$5 ,$60.79 ,$57.75 ,DE,Mobile,Organic,Nov,2020
25261,8485,2023-02-08,$0 ,$28.12 ,$28.12 ,US,Desktop,Direct,Feb,2023
25262,1825,2022-04-02,$0 ,$17.37 ,$17.37 ,US,Tablet,Organic,Apr,2022
25263,1537,2020-10-18,$10 ,$194.20 ,$174.78 ,US,Mobile,Direct,Oct,2020
25264,19564,2021-01-19,$5 ,$325.70 ,$309.41 ,SE,Mobile,Social,Jan,2021
25265,8499,2025-10-01,$20 ,$385.10 ,$308.08 ,JP,Mobile,Paid,Oct,2025
25266,1105,2022-03-28,$20 ,$245.52 ,$196.42 ,PL,Mobile,Paid,Mar,2022
25267,5854,2020-03-10,$10 ,$200.73 ,$180.66 ,AU,Desktop,Organic,Mar,2020
25268,12460,2025-10-04,$15 ,$68.34 ,$58.09 ,DE,Mobile,Email,Oct,2025
25269,3201,2025-09-18,$10 ,$245.33 ,$220.80 ,AU,Mobile,Organic,Sep,2025
25270,14150,2022-07-14,$0 ,$68.84 ,$68.84 ,AU,Mobile,Paid,Jul,2022
25271,13162,2022-08-18,$0 ,$138.92 ,$138.92 ,JP,Desktop,Referral,Aug,2022
25272,13406,2021-06-29,$20 ,$393.69 ,$314.95 ,GB,Desktop,Paid,Jun,2021
25273,10914,2022-10-11,$0 ,$173.75 ,$173.75 ,PL,Mobile,Paid,Oct,2022
25274,2833,2024-07-23,$0 ,$63.38 ,$63.38 ,BR,Desktop,Social,Jul,2024
25275,3416,2025-01-22,$15 ,$105.76 ,$89.90 ,SE,Mobile,Direct,Jan,2025
25276,1128,2023-09-14,$5 ,$148.54 ,$141.11 ,SG,Desktop,Direct,Sep,2023
25277,6505,2021-03-12,$15 ,$182.33 ,$154.98 ,CA,Mobile,Social,Mar,2021
25278,8843,2023-12-09,$10 ,$48.73 ,$43.86 ,GB,Desktop,Organic,Dec,2023
25279,15069,2020-02-12,$0 ,$141.02 ,$141.02 ,CA,Mobile,Organic,Feb,2020
25280,3571,2020-06-01,$20 ,$12.44 ,$9.95 ,JP,Tablet,Direct,Jun,2020
25281,4660,2020-10-21,$0 ,$7.39 ,$7.39 ,AE,Desktop,Direct,Oct,2020
25282,5708,2024-12-08,$0 ,$24.77 ,$24.77 ,JP,Mobile,Social,Dec,2024
25283,2386,2020-10-11,$0 ,$292.57 ,$292.57 ,US,Mobile,Direct,Oct,2020
25284,5276,2020-02-13,$20 ,$128.31 ,$102.65 ,SG,Desktop,Direct,Feb,2020
25285,811,2021-07-31,$0 ,$170.66 ,$170.66 ,JP,Mobile,Organic,Jul,2021
25286,10895,2023-02-07,$5 ,$200.67 ,$190.64 ,US,Mobile,Organic,Feb,2023
25287,4911,2020-09-18,$0 ,$124.88 ,$124.88 ,ZA,Desktop,Social,Sep,2020
25288,6927,2023-12-18,$5 ,$290.17 ,$275.66 ,DE,Mobile,Direct,Dec,2023
25289,19971,2021-03-23,$15 ,$7.91 ,$6.72 ,GB,Mobile,Paid,Mar,2021
25290,14262,2023-06-01,$15 ,$23.75 ,$20.19 ,BR,Mobile,Referral,Jun,2023
25291,1519,2020-03-16,$20 ,$219.85 ,$175.88 ,US,Mobile,Social,Mar,2020
25292,18031,2023-12-23,$5 ,$236.89 ,$225.05 ,DE,Mobile,Paid,Dec,2023
25293,10093,2020-02-01,$0 ,$66.05 ,$66.05 ,PL,Mobile,Referral,Feb,2020
25294,9745,2022-09-24,$15 ,$273.95 ,$232.86 ,DE,Mobile,Organic,Sep,2022
25295,11260,2025-10-01,$20 ,$202.32 ,$161.86 ,FR,Desktop,Direct,Oct,2025
25296,13964,2022-07-03,$10 ,$69.19 ,$62.27 ,MX,Mobile,Organic,Jul,2022
25297,17758,2025-03-12,$0 ,$14.78 ,$14.78 ,US,Desktop,Email,Mar,2025
25298,16916,2022-04-25,$15 ,$130.29 ,$110.75 ,BR,Mobile,Direct,Apr,2022
25299,591,2023-06-03,$0 ,$28.04 ,$28.04 ,FR,Mobile,Paid,Jun,2023
25300,13837,2025-07-18,$15 ,$67.57 ,$57.43 ,NL,Desktop,Referral,Jul,2025
25301,11736,2020-07-08,$20 ,$40.26 ,$32.21 ,US,Desktop,Organic,Jul,2020
25302,3079,2021-07-28,$0 ,$147.16 ,$147.16 ,AU,Desktop,Direct,Jul,2021
25303,11498,2021-11-17,$10 ,$70.01 ,$63.01 ,IN,Desktop,Organic,Nov,2021
25304,15401,2023-05-20,$0 ,$408.82 ,$408.82 ,CA,Mobile,Organic,May,2023
25305,19482,2024-09-06,$0 ,$71.53 ,$71.53 ,SG,Mobile,Paid,Sep,2024
25306,3635,2021-12-06,$10 ,$213.16 ,$191.84 ,US,Mobile,Organic,Dec,2021
25307,7843,2025-01-09,$15 ,$53.08 ,$45.12 ,SE,Mobile,Direct,Jan,2025
25308,177,2020-10-12,$15 ,$106.44 ,$90.47 ,US,Desktop,Organic,Oct,2020
25309,1009,2025-01-12,$15 ,$36.42 ,$30.96 ,US,Desktop,Paid,Jan,2025
25310,1739,2024-07-04,$5 ,$167.16 ,$158.80 ,ES,Desktop,Referral,Jul,2024
25311,10258,2023-01-24,$15 ,$34.17 ,$29.04 ,US,Mobile,Organic,Jan,2023
25312,8715,2023-03-19,$0 ,$11.57 ,$11.57 ,PL,Mobile,Organic,Mar,2023
25313,9280,2021-06-19,$0 ,$70.30 ,$70.30 ,US,Mobile,Organic,Jun,2021
25314,1562,2024-06-18,$0 ,$662.25 ,$662.25 ,AE,Desktop,Direct,Jun,2024
25315,14332,2024-07-01,$0 ,$53.87 ,$53.87 ,FR,Mobile,Direct,Jul,2024
25316,5448,2025-09-15,$0 ,$57.64 ,$57.64 ,GB,Mobile,Email,Sep,2025
25317,6446,2020-06-05,$20 ,$24.37 ,$19.50 ,US,Mobile,Direct,Jun,2020
25318,17965,2022-11-30,$15 ,$218.18 ,$185.45 ,DE,Desktop,Organic,Nov,2022
